user_id,item_list
32915,26505  27201  27917  27495  20305  28097  25436  27989  11134  36929
32916,36641  35302  11134  37793  26923  27271  27936  28306  36612  28414
32917,28097  27732  36438  27374  24403  37930  28192  35254  36737  36175
32918,26712  26827  27745  27030  27772  37882  26225  37840  37561  11134
32920,25435  20715  38045  27030  26609  11134  25389  18282  37032  25369
32921,14414  27917  25389  27172  24388  22824  37930  11148  11101  23712
32922,27030  26827  26609  20685  35012  28004  27771  31045  20686  31021
32923,25416  36735  21096  20394  20727  38069  26298  28451  26619  20705
32924,31029  37510  14671  31025  31028  36504  37940  31030  26379  14544
32925,31975  31979  25416  31976  31973  37723  31980  28063  36123  37560
32926,28361  27001  27935  7898  26665  7897  26336  27768  25412  28106
32927,26445  26650  26969  26138  26272  27205  37432  27768  24416  33965
32928,17319  17322  17335  17337  17318  30842  26934  26342  27768  35309
32929,28551  27509  36338  33669  26601  28415  25920  24910  24746  25218
32930,37535  20740  28416  28353  28470  28474  28100  21095  28123  2505
32931,35326  25232  30950  26870  27202  26856  37319  11147  27466  37024
32933,37105  26886  27495  27852  37535  37845  27420  24191  20498  37038
32934,12391  26877  12228  31859  31858  31860  28095  11148  11147  35950
32935,36038  14923  35374  26950  14924  20121  26473  26661  35422  34834
32936,11148  11147  25067  8083  25880  26039  19676  24770  19739  25807
32937,11148  20470  35278  11147  20678  36639  20473  14694  22783  20679
32938,11146  26309  25541  25926  26907  26038  11149  24860  25567  32550
32940,33361  25050  24860  11148  24854  11146  24800  24473  26217  25193
32941,26400  24783  24859  27127  30951  35192  11148  11146  24961  25997
32942,37493  16819  37466  16769  35127  16777  16827  16722  16788  16839
32943,11146  11147  37991  37960  26867  25701  37462  27690  25437  20730
32944,35414  30956  37319  36208  30955  30951  30950  30541  26695  30954
32945,26609  26827  27772  27030  20481  25415  19606  27745  26461  2461
32946,35742  28355  28544  34225  24237  26276  19246  35784  16008  27873
32947,28537  27744  14414  21096  36612  20644  36069  27182  25431  27690
32948,30884  25869  26855  27952  19468  14242  19467  36389  28257  26438
32949,24388  23841  23845  30755  30828  11101  23846  23844  11128  11078
32950,28006  36140  33649  35945  36902  37985  36377  35314  33079  27056
32951,26294  25474  25160  34589  27948  19640  14444  19502  19987  19246
32952,31381  26951  20532  31717  33706  33245  33382  27340  31383  34352
32953,30647  31708  30619  35304  28251  37721  30993  20487  30957  26806
32954,31819  31817  31818  14497  20991  25162  36007  30531  19700  12187
32955,19984  19985  31971  31972  19986  24553  24426  26049  24428  24427
32956,37888  36761  26923  27913  20379  28414  27343  26513  26495  28551
32957,27946  34991  14631  28062  24800  25483  20642  25187  26172  8535
32958,26897  35156  10530  20005  10520  18238  17706  21477  19214  17699
32959,17829  17964  17830  18238  29890  10530  11246  17993  17963  17937
32960,32006  20518  15550  25197  25612  20045  14700  36350  20598  30576
32961,12228  27035  12391  26877  26147  37361  26894  34830  24458  25317
32962,33821  33573  32668  25804  36549  27659  4067  26775  33597  20075
32963,36337  36989  37267  37938  34696  34689  12310  34694  20325  32453
32964,11343  11335  11326  11415  26531  24838  27392  24894  11407  10620
32965,19659  28100  20575  27709  31036  20576  28057  14566  28353  37828
32966,20485  27889  34952  35572  27675  24403  34701  36090  36609  37432
32967,25362  24774  24575  30169  34343  22666  21920  25594  20575  11379
32968,27455  27675  27910  25571  34068  26907  12441  24382  14311  25570
32969,37317  38022  37201  36142  36856  35905  37686  28256  36812  36263
32970,31381  34519  35414  26938  20302  26039  35441  24988  25566  34327
32971,25232  31994  31996  30951  24918  25066  36737  30954  31900  37454
32972,26118  27664  27315  6952  28526  16927  16971  27869  28160  16965
32973,25162  24473  34241  19869  19640  19987  23559  19900  19899  30577
32974,26935  28399  26183  26553  27128  12548  36690  12524  12543  27796
32975,37985  35580  34426  31037  33079  28162  27033  36426  27296  30908
32976,34696  34689  34694  36457  28125  24403  34684  37734  28410  28377
32977,28485  36690  27548  26383  27947  35815  26169  27128  32994  24777
32978,20393  31381  26254  20394  36453  31383  31382  31385  25415  24417
32979,20380  14199  31859  31858  35836  20301  35952  19767  35947  19769
32980,26894  19887  15321  26423  26227  26196  37361  33500  26146  32775
32981,19347  19346  30112  30585  14265  20908  30441  25725  12391  12228
32983,32913  19767  26226  20496  19766  25962  26897  26894  26233  34025
32984,28499  32038  27672  31613  27726  31612  37639  29847  31571  34173
32985,32921  37912  37860  35385  38072  37661  28243  37431  23963  37390
32986,37654  33926  14127  28071  37489  37185  26417  20601  14260  20107
32987,28418  36693  35531  38081  35470  36459  35882  36771  36452  35954
32988,29840  33765  29828  29827  31573  19890  31571  20602  19507  29831
32989,20106  31826  25179  24500  14227  26517  33271  19834  24878  33727
32991,37983  37958  37372  35906  37995  38081  15497  37748  27726  36452
32992,27497  37639  31613  28071  28331  20645  27726  31612  19474  24629
32993,36591  36597  37372  36841  28165  35685  27276  36357  36233  19890
32994,36712  29555  17893  17843  17904  23288  30809  30676  16752  17907
32995,26096  30503  26067  24166  26242  27596  28837  25666  25643  11490
32998,24299  14199  11483  27025  24930  31858  15903  24655  15741  10419
32999,32016  25566  37895  32018  14385  35704  14214  32204  25122  28252
33000,14460  11814  19778  37945  14658  14374  14277  11483  31692  11484
33001,25908  34404  34847  33408  35203  19988  33885  12850  23584  35541
33002,24404  31846  25415  26795  23844  34167  23847  25392  26619  27231
33003,35435  26085  34674  37014  28297  26522  27047  26528  37842  14673
33004,26553  27128  11675  11674  34176  27492  22819  30448  36005  22818
33005,31858  19768  19769  31859  15508  14385  20496  31860  16724  35540
33006,8083  12074  36081  12102  11618  32960  25518  20118  26440  24279
33007,35871  31383  33244  27086  31386  31385  30950  26856  19740  32775
33009,30586  25023  30319  13885  25738  33402  31403  32004  11547  33593
33010,14651  24556  14588  31027  31031  24412  34919  26845  14623  14626
33011,28500  15327  20593  27923  19939  18284  35601  37777  37915  2449
33012,37423  28507  28527  35278  37337  37719  36010  28004  28480  35428
33013,35932  24878  34814  37215  31573  27255  35786  35632  35579  35876
33014,24257  24279  24201  27153  24459  34096  19418  24938  24284  26716
33015,31372  31550  20118  31373  31789  20406  29053  14214  14385  34715
33016,24500  25179  28519  28502  24648  26104  25496  37837  25119  24279
33018,17552  18963  17550  17532  18964  21365  19034  28960  18962  17555
33019,28011  26170  25851  26163  26751  26345  27140  31795  27650  31794
33020,36740  14529  24388  20137  20135  27784  95  20554  32024  26854
33021,27518  26309  27893  25573  37647  33244  23915  26729  33855  26915
33022,17951  17949  35789  23115  16688  17950  35430  17947  23595  23330
33023,27672  35470  28499  33064  32038  34226  31613  28071  35610  34940
33024,14636  26064  27009  37206  24246  33554  33722  27157  23920  26692
33025,26944  24552  20106  35650  19577  24500  28068  35397  14260  37206
33026,35876  27139  35786  35772  36591  34524  35476  20106  27672  35316
33027,25100  22265  24716  25512  26409  22322  26935  27045  28380  14311
33028,17263  17249  20575  24388  25415  20574  20343  30934  24495  11506
33029,11680  11681  5685  20595  24022  25571  23424  23414  31909  11712
33030,25021  5844  24261  31303  32908  30295  24486  30793  33122  32579
33031,24526  30503  20112  31423  30277  20114  20113  20504  35259  26175
33032,34696  34689  34615  34684  33214  33933  37899  33068  35086  33924
33033,24500  27009  37206  37215  24246  27157  36144  19651  28068  25496
33034,23597  11715  11714  24355  33750  21264  24356  17938  21266  6530
33035,25102  38042  26275  11725  33666  12288  32624  36318  7944  12351
33036,36800  35526  35370  27790  36240  36238  28290  36888  35876  35229
33037,16769  16839  14293  32614  16723  17878  23597  22225  17861  17945
33038,28425  27987  26193  32162  36196  35608  35907  34657  31928  32656
33039,37983  38081  37149  22382  37661  37861  37881  37853  37372  37120
33040,36893  27255  35470  28290  33765  27481  35772  26662  34814  34149
33041,20036  35357  36340  36841  33464  36771  37356  24801  14387  19577
33042,26709  31027  14659  14588  14615  14544  20574  31031  26541  20575
33043,28432  36226  36757  27898  19651  35438  35229  34702  28547  28310
33044,36387  36204  36607  36551  27047  20213  27913  26909  36037  11879
33045,37561  37880  36737  30954  32572  20080  38094  37454  30952  14381
33046,8083  12060  25484  20118  27062  6285  16781  33380  25106  35005
33047,25122  30300  35042  25661  33762  26165  25877  12875  34467  25878
33048,24455  34135  26203  26581  30763  35782  27744  35956  26969  27798
33049,33773  33694  20011  20595  12875  34705  34028  26824  35195  20023
33050,33313  23595  23330  26461  23894  24655  25106  16769  20213  17254
33051,33222  25908  25888  19886  26882  32965  26334  36560  34363  32666
33052,31581  31582  31583  31584  28334  37561  37016  37497  20470  37880
33053,20496  25286  19767  14199  31373  25582  25471  24988  24991  31550
33054,14501  20118  27952  32901  25472  35593  25106  24647  24959  32807
33055,23841  17698  17699  19767  19769  23845  17706  17705  21477  23844
33056,20340  34696  34689  20731  34694  34684  27044  25888  24705  33388
33057,17706  26480  25953  28048  26285  32016  24280  27915  12876  32018
33058,31754  35195  24270  27280  24542  24175  26580  21111  28437  24165
33059,33245  34352  34363  25519  34735  20361  33694  33821  25574  14331
33060,24991  24949  33218  26480  25953  27072  34178  33791  27798  37102
33061,31994  15322  30534  27392  25620  31996  25197  243  30556  25254
33062,20076  37370  37113  35794  20633  27916  14537  24370  31165  28476
33063,20309  19467  20310  20278  20279  20280  34606  20277  26053  25320
33064,31582  31580  26148  34696  26934  34689  19939  31973  36020  14260
33065,36919  37840  37513  27236  35793  32048  38115  27254  37432  37289
33066,12875  32639  24249  32448  35704  23867  32233  34028  31292  26824
33067,36151  34561  20522  34984  34985  20521  35216  14686  36241  36243
33068,36844  27910  37851  38073  28364  37178  26795  37287  37510  37041
33069,16798  16802  17904  17861  16827  17892  16722  17888  17906  17878
33070,31846  31853  37538  37824  20092  20087  36422  37727  35672  27250
33071,34814  24830  14227  14260  31572  32876  29847  31449  34607  32640
33072,38098  37809  36387  38113  10973  10981  10983  33837  27016  27224
33073,37978  37806  37887  37856  38075  37810  36204  38098  36387  37651
33074,36100  35108  19951  25239  20241  19751  19753  30695  28762  26021
33075,32704  25122  26165  25204  35627  34028  37100  37688  27338  33686
33076,30893  19618  35096  20575  31657  28025  19619  20576  37038  20500
33077,14294  27611  28380  25241  26754  30488  33574  30484  34119  27650
33079,19818  20646  14260  33495  20106  35142  20475  27957  26107  20105
33080,31327  26790  35485  34964  32747  26238  27062  24874  22217  31325
33082,26882  19950  26787  20061  33762  20701  30536  26576  26392  20370
33083,30545  27943  7966  36985  33726  32681  36437  27615  30319  7959
33084,12391  24458  12228  12388  27130  26902  28095  24916  19783  27394
33085,19987  16816  30979  26587  13671  13581  16773  19641  24759  16775
33086,25440  24828  31873  19869  20339  22226  14232  14563  24935  20340
33087,9000  33369  8970  32162  34398  35689  12087  31759  32273  32743
33088,24900  24901  26373  32354  35503  35313  17254  15853  18725  34184
33089,26951  37880  28362  20728  14612  19766  20496  27123  11102  35540
33090,33649  16884  26238  36644  35421  35775  16883  25204  14559  16887
33092,19397  19783  19630  34620  25656  30588  32649  27538  18907  17592
33093,33218  24991  24922  33762  24988  19783  14563  20102  34100  26480
33094,26053  27081  24751  24593  12875  25620  26824  20018  23345  30556
33095,30282  34131  30531  19700  36390  30301  34391  33869  25804  25784
33096,20498  24192  26065  27385  37315  24388  24412  20305  14350  25426
33097,26104  34211  34524  25496  23893  36297  24500  14177  25179  34519
33098,27394  24242  14199  31860  28946  26571  25635  33317  8083  30548
33099,19768  19769  24458  20496  12391  28946  26877  31858  35540  12388
33100,12215  12116  12176  12217  12288  37454  30954  26105  12335  12246
33101,24500  24629  25496  26064  25119  20107  14260  19577  20038  25536
33102,19768  20496  35540  32431  34943  29029  14242  35724  8083  12391
33103,34696  34694  8400  25888  32596  34357  26038  32633  26632  33056
33104,32431  28061  19676  13905  8083  33690  25880  17706  21477  19397
33105,26465  18009  29029  32310  19676  24579  15845  37531  8083  19680
33106,17699  17705  12102  17698  30220  24280  35358  24441  32154  28061
33107,24888  35950  19676  26160  18009  20063  19680  20274  8083  27080
33108,18009  19676  8083  15845  32195  19680  32310  16240  25880  10501
33109,20308  34537  34568  7966  14264  7959  20486  7960  32681  34611
33110,30503  30277  35931  17964  25741  25664  12102  12074  34620  24888
33111,24991  26285  27798  27072  34482  35078  28048  35566  30282  27208
33112,27437  37813  35521  28551  25431  37497  31582  35302  27455  37202
33113,36813  26984  37050  33391  35742  23643  27786  34790  34967  16686
33115,24178  31381  31385  37186  30950  31384  26453  34357  34543  30949
33116,31943  20090  20087  20086  31946  20085  35022  30578  25819  20092
33117,31696  25566  17706  21477  31731  17699  17700  17698  26357  13905
33118,31644  27144  31645  33481  28212  14465  12386  24813  25224  17341
33119,24774  27783  27626  31029  31026  31852  26600  14588  28024  14544
33120,34135  24553  24455  26203  24988  27072  27798  26480  33218  14622
33121,12105  12215  12176  12217  26298  12246  32560  24426  24424  24423
33122,35377  34644  34340  32995  33734  32843  35671  34099  33091  24186
33123,12215  12142  12148  31977  37561  28170  36898  37880  31973  31975
33124,12176  12217  12246  27340  25189  27518  12288  25512  27617  12168
33125,25166  32680  32982  32899  31686  36894  25169  26958  14631  34591
33126,20714  20715  25889  27236  26225  28306  14546  27030  26609  26827
33127,32932  19229  20365  25228  25118  25114  26589  34250  20297  32790
33128,27776  26879  12105  12116  12215  12148  12142  24456  25046  32318
33129,12148  12176  12217  12433  33814  35421  32111  12201  35627  23601
33130,24383  31381  12105  25090  12116  25232  28447  12215  28448  31967
33131,20576  25431  14654  20723  25423  21095  21096  25426  12105  25343
33132,27375  20392  20593  20531  26923  26033  27367  26977  25343  27675
33133,27495  26254  14581  14579  25436  25406  27852  25417  24415  27374
33134,23079  23112  17951  12157  17953  17952  23113  34169  12134  19503
33135,30585  14265  20678  20473  20679  36895  37810  27123  27518  27340
33136,26552  31978  31973  26254  37037  31974  20632  19986  28476  31976
33137,24192  20500  20403  20402  20499  32074  20406  20400  16819  33649
33138,20298  34658  26080  35399  26973  17341  20300  36590  36412  35871
33139,19553  20236  19551  33771  25320  19552  24532  25053  32004  24558
33140,25249  14411  28185  24997  25581  24936  26191  17319  17320  14478
33141,35521  27622  27891  31978  35062  27231  36355  31975  36906  35587
33142,28353  12148  12176  28554  12215  12105  12116  36737  20633  12246
33143,24768  24568  30954  27128  12142  37319  37065  27492  12176  12215
33144,30649  31704  30994  36926  12288  19435  12176  30651  30963  30335
33145,20345  25426  20727  27250  26254  20343  27225  27110  26861  27374
33146,25571  26309  26394  33025  25508  24642  33706  33245  32734  31326
33147,31026  31031  31033  31035  14430  36129  20638  31025  14588  14646
33148,28212  26165  35704  25122  26329  20056  27915  25601  26357  14244
33149,26886  27744  20588  27495  35734  20213  27517  36620  20260  10564
33150,17319  17321  17318  26950  17322  25912  17335  20652  36471  36123
33151,31381  31383  31385  24384  24382  31648  24408  12148  12142  24695
33152,28100  24415  26827  26225  28353  26609  28306  27772  26113  12572
33153,28292  37513  34343  25363  38115  25362  20125  26160  35715  20122
33154,37022  36524  24402  34662  36919  35869  28192  37768  20488  25422
33157,12288  35994  12176  34615  12105  12142  34127  12116  22819  28424
33159,29977  30171  29973  30177  29974  30173  29987  20423  29711  16170
33160,26407  28386  26475  31719  35944  27054  37985  31607  33906  28162
33161,32788  14555  35225  34507  24428  30545  32996  37693  30293  14556
33162,25100  24759  26897  27366  25962  24458  26904  12391  16750  26877
33163,28095  24661  28946  17587  14398  24988  24991  30534  25620  33990
33164,33850  31996  36595  28006  34426  35580  37985  28162  31999  37432
33165,20757  35115  26492  20642  20339  31606  34303  26115  26544  20974
33166,26503  25102  38042  33277  33364  33745  24310  34739  33576  27677
33167,25295  27800  24178  35821  36337  26453  37267  36989  24800  27163
33168,37402  36844  28282  28364  12303  37800  37874  37287  37178  37686
33169,20344  31996  25343  14414  27374  12314  14215  24388  27936  24405
33170,36427  26206  32748  25466  26501  25286  20576  20575  25431  25471
33171,33371  12329  36358  24176  24384  33555  34099  32697  24408  28447
33172,28172  32104  32114  25102  36826  37666  35945  24260  24177  22826
33173,26712  20344  27732  28097  36974  25889  24426  24427  24425  37930
33174,14557  14624  37986  36593  27376  37572  35762  31038  14502  14572
33175,32707  32804  19762  19933  25856  26693  25285  33817  19916  36138
33176,35393  26930  35586  36475  25102  27599  31994  36864  28172  28128
33177,14712  37986  14697  35363  33340  32673  33684  10883  35784  33182
33178,31326  27618  26811  33625  25565  27003  33159  24177  36069  12313
33179,24186  30827  12313  34099  27296  25519  26475  32645  30893  35847
33180,34684  33371  37619  12313  24176  8400  33555  12273  32355  32146
33181,26945  27330  28066  34232  26923  34234  35160  35302  20594  26913
33182,30990  30613  34898  34079  31709  31704  30620  38092  24426  24428
33183,20088  20089  35022  31942  31943  25416  31945  25352  32577  31946
33184,20071  20030  20072  20364  20365  20295  20074  20297  20431  20294
33185,14712  14572  35175  14697  36593  37986  14541  34582  36816  26919
33186,38009  30650  20712  30615  37007  26655  31708  33951  32916  30185
33187,26434  36337  36439  25419  35254  28413  20644  27165  28025  36989
33188,32459  17249  33027  32996  17323  37693  33579  32788  26945  24910
33189,28011  27140  30828  30827  19792  19619  34261  31847  20611  26338
33190,28549  27154  35654  34805  35016  27090  34569  27777  35088  28562
33191,37496  20488  26558  20487  37721  32001  34707  38004  34460  28251
33192,30326  30092  22819  22818  30325  19719  22825  30905  30909  22814
33193,34641  35078  27340  27518  26609  26412  37329  37223  37101  36993
33194,15906  34689  25571  34696  21920  25570  34694  37454  34695  30954
33195,25566  19767  26814  26357  25450  19768  19769  27337  29029  18009
33196,26133  25881  25191  20339  26970  35576  20340  20731  35545  24896
33197,35422  37701  26422  17815  33521  25582  20564  26203  37711  36906
33198,24526  20112  12391  20113  18009  20504  20114  20502  24458  14199
33199,25249  37840  20723  38027  28323  36368  28368  24455  37423  20575
33200,19886  19887  33956  12391  11667  19888  32166  26479  12228  26378
33201,24900  24901  19769  12391  31372  19400  19630  19767  26373  12228
33202,26882  31935  12391  36463  37241  31936  14655  12228  28095  24458
33203,14414  20344  24415  27038  26501  34602  24417  26519  12391  30545
33204,24458  12228  31696  26877  12388  31731  26882  14269  34416  26061
33205,37225  20470  12391  35717  36102  20472  33076  26065  20298  20300
33206,19768  24458  19769  12388  26877  14385  20496  12228  14199  14497
33207,12395  30793  12229  25100  14700  26409  24759  12276  33500  23925
33208,20469  20680  20683  20682  20684  36988  32082  20468  12229  20510
33209,14414  24575  25594  25418  26254  31973  19980  25435  20343  26049
33210,37592  37998  28549  37840  36570  35793  27768  36368  26918  14640
33212,38007  12408  17813  37705  33025  33388  37209  28318  12326  12267
33213,12542  12475  16816  16817  16953  12479  24840  14936  35514  17938
33214,26170  33677  37559  25074  31383  31385  31382  35493  12309  38044
33215,37105  20633  37832  26962  28476  36247  28128  37882  27445  14683
33216,26697  14591  14590  26709  14625  14671  32298  14659  31027  22798
33217,35932  27556  27276  35370  27481  27255  35876  37372  35685  36817
33218,20724  20575  20574  26795  28200  26505  12459  34343  20122  20593
33219,28373  12335  37799  12534  12450  32606  37230  33163  32724  26674
33220,27745  31045  31973  27106  20576  26170  28088  36439  20575  25431
33221,30383  23712  11101  25541  20343  24412  25076  20305  37236  37561
33222,36355  34747  35328  20575  28097  27732  20574  31980  37622  37930
33223,31027  28368  14591  28507  14625  14615  14659  31025  14588  26379
33224,28527  28490  28438  21769  21762  37337  12887  27487  20640  20641
33225,25701  37535  31732  20675  26750  27750  25362  28470  28474  28442
33226,35067  36523  28011  27140  31383  33480  26273  31381  31385  26640
33227,35016  35218  35435  35654  14462  20345  36103  14448  20344  24416
33228,37880  36993  37101  37329  36877  26600  37666  32057  24705  38115
33229,20757  32924  32723  32763  30893  19618  24860  20086  20340  20092
33230,26254  14605  26522  27231  25436  36637  27208  36444  25412  14486
33231,14582  24936  14661  25396  36033  24997  36035  36492  36968  36032
33232,26505  31021  25640  26513  27852  24412  12572  26609  14317  27978
33233,27772  27745  36412  17322  17335  28306  17321  17349  26162  17319
33235,26503  28172  34696  14486  34689  36844  32067  28281  25380  32069
33236,20091  25570  20089  26907  20090  20087  20088  31946  20085  20086
33237,24575  19967  20376  20378  25402  23840  23844  23845  23712  11101
33238,27495  31563  26886  26505  35160  25411  28416  28551  28405  12572
33239,20378  20376  30842  19967  19966  36034  38000  24854  34772  19965
33240,33382  27994  20754  26204  35326  26624  31968  26338  20294  31606
33241,20684  28364  28282  37989  36844  38024  28441  28281  37527  20681
33242,20305  26854  25436  27675  22825  25418  24412  2461  22819  23712
33243,25369  24417  25379  26619  25413  7889  11090  36005  26254  25406
33244,23712  25417  25435  24388  36129  35601  26854  20510  2461  24774
33245,36170  34261  31968  37927  34521  20705  31966  30952  26624  27324
33246,26162  25380  37513  26254  14492  20479  37880  25389  35687  37561
33247,23712  14414  24412  25140  11101  2461  25077  25389  25367  25436
33248,25417  20575  25418  24417  25352  24415  20305  25423  25416  20633
33249,26923  28414  37864  28323  28066  28368  37423  28438  8062  20697
33250,27844  27375  35384  20483  31020  20485  36530  20576  20575  25389
33251,25508  25087  25965  25491  11101  24388  14395  25926  24993  24774
33252,20634  28208  35307  27764  28108  36920  27403  34232  38104  35095
33253,14613  26254  14661  26084  27777  26609  25412  27208  14411  26827
33254,14590  26709  14625  26697  14623  14671  26795  14544  14659  25363
33255,25436  30755  27208  33514  26254  26495  25419  14414  14588  25363
33256,27978  27485  28114  28470  28474  28537  37058  27047  38045  28472
33257,26254  24415  25594  31973  14472  26609  14498  31977  27745  31978
33258,32999  24388  24412  20305  33854  36084  20595  33956  25426  2461
33259,26520  27088  27965  24175  28271  20285  27086  24165  33324  6826
33260,24186  24947  34099  24472  12524  32645  33371  27862  25830  33685
33261,31031  31033  38039  38119  31028  31025  31027  26379  31030  14544
33262,20575  14632  14591  24417  14593  26709  14544  14627  37842  12560
33263,36844  20633  26137  14646  28405  31035  28282  31034  20635  37864
33264,14627  14626  26697  35393  14591  14590  26709  14671  14625  31027
33266,14498  36087  24423  24429  22824  37507  24430  25416  25560  33184
33267,28349  37807  37963  36170  37526  27709  36000  28147  26852  36157
33268,36803  14613  14563  34569  14661  34805  33479  35654  35016  27304
33269,34343  36866  20124  36260  37989  36382  27575  32779  38024  27135
33270,26709  14593  14590  14591  20576  20715  14503  14544  20388  31977
33271,27709  28096  36920  36366  28353  20641  34841  37249  37569  37507
33272,14486  20724  38030  20634  37793  37864  14581  25943  26254  24416
33273,32069  20484  20551  37463  20485  26581  35119  20481  32070  28328
33274,28200  14579  25416  14654  20724  25381  25380  21096  20723  25431
33275,38079  5843  35349  19837  31572  20656  33491  36867  29851  14184
33276,26984  27650  28544  36737  37319  30949  36005  25508  37521  35441
33277,20377  20378  19967  35278  37416  14546  19966  27675  36069  28088
33278,36740  36397  36069  28395  26507  36468  27154  28265  37291  28086
33279,26113  35495  26225  28416  27030  26609  27047  31811  27852  27745
33280,14492  34497  24774  34307  34826  14508  31841  24231  19233  14521
33281,27427  27735  34573  35254  27414  35088  26886  23845  36569  27852
33282,26131  27074  25379  26113  26495  12572  26302  26703  25381  26809
33283,14676  25362  20125  34343  27670  20122  25428  36260  34602  34087
33284,32068  32069  27374  27517  7905  26042  37083  35919  7902  7900
33285,27859  35653  25591  36069  36740  37556  36045  24905  32056  27106
33286,37083  38092  37808  27437  28496  37763  36316  27544  25430  25428
33287,28158  37774  37315  17877  37526  28517  38070  31965  37148  27187
33289,20305  28114  28128  24404  14645  2461  28088  14529  25640  25367
33290,28268  35422  35138  21094  33459  37759  37701  30899  36230  34743
33291,27859  12572  12569  26609  34535  14579  14546  27387  26861  28308
33292,37864  28097  27732  37840  36906  37930  20343  35512  36876  36134
33293,27420  28425  26886  27852  26505  28226  25416  28200  14654  20724
33294,31035  31026  31032  31027  31029  14623  38119  14615  14430  14659
33295,26712  28026  14682  33428  12569  35952  33394  37560  35411  28488
33296,28097  28442  37864  37930  37527  37865  27783  27805  27926  20593
33297,28490  28507  28527  28368  28323  37423  28438  28262  20576  27298
33298,26923  36069  36397  20727  26507  34824  28414  28411  34064  36740
33299,28050  28132  37477  34824  12575  28425  26501  12459  27534  25076
33300,37535  24575  28441  14654  20392  20638  20607  37287  37178  25352
33301,20717  20386  36900  20670  37189  26170  36735  37026  25417  35219
33302,31974  26955  31020  37515  19986  31973  12567  28365  24416  37879
33303,20574  20483  26969  27420  28050  14654  27744  14661  37477  14563
33304,38066  35708  26937  37984  28200  25416  14654  20724  34613  28539
33305,14215  24416  28550  27506  26809  20479  26126  20343  27038  26113
33306,32068  12571  32067  20555  22783  28306  27030  35522  20375  26827
33307,20305  25418  25437  14414  25415  26923  26254  14215  26033  25428
33308,36045  19560  31795  26306  36069  26320  26758  26589  36397  19721
33309,25435  27495  2461  27298  25415  25426  25436  24416  27852  24412
33310,37314  24416  27723  27917  20774  28416  26809  14498  21874  28097
33311,28050  27419  27805  28265  35062  24418  28425  35308  27318  34631
33312,28020  25418  26712  25417  20576  37108  28025  25434  37866  20565
33313,28476  37845  21096  27193  36612  25431  28268  28200  27047  37521
33314,14498  20487  37723  31887  14581  37667  25352  35304  31883  31033
33315,37713  38112  34403  35362  28414  35151  12569  14632  28349  27190
33316,31034  38039  31031  38119  20575  31026  31027  28474  31028  37535
33317,20488  28194  27092  27575  25416  28251  25428  37721  37667  37560
33318,28549  37331  26886  26505  28050  37535  28114  28065  28264  27419
33319,35414  20686  35441  28470  28205  28474  27769  36170  27946  14631
33320,20575  28549  28096  20576  27298  25415  25431  36784  21096  28128
33323,27852  14097  37535  28114  28474  28470  27262  27221  20481  27955
33324,28077  28020  25431  32050  12569  28442  34631  24774  37527  25168
33325,20705  26656  26298  25889  31813  20713  36520  25591  26041  27826
33326,37774  26712  35959  37526  14100  12829  20697  28038  31043  28260
33327,20574  35520  28133  20576  28157  14097  26501  35062  35302  28414
33328,26818  19234  19233  20377  20378  27345  26609  28274  20376  27172
33329,37432  37840  20632  28476  37592  35793  14527  37462  28349  37962
33331,27675  32050  28354  27431  31977  27779  28169  25411  28189  36157
33332,37510  36844  28282  28281  20632  20634  28476  37989  20575  38024
33333,30949  36737  30954  25888  27466  36039  34363  35414  26856  28500
33334,24800  26172  25140  27709  26909  12572  28100  37031  25519  27047
33335,26886  26505  27745  25590  20394  26835  26476  28541  27923  12576
33336,27423  28554  28015  28112  27032  28361  35956  38004  37922  36783
33337,36906  37578  21096  28226  25416  14654  20724  25417  25436  25435
33338,36784  19986  36663  31977  31974  31978  27930  28137  27601  27912
33339,28353  28554  20575  27971  28089  36783  35304  27675  20576  25416
33340,20376  20511  20378  27172  25370  19965  27074  12572  19964  25199
33341,31026  31035  14659  38039  31032  31025  26379  14430  14646  26541
33342,37882  26859  12572  34394  27688  37032  28161  36783  28238  12576
33343,28097  12572  27135  26715  27917  35877  35282  34507  27732  23712
33344,27298  33427  34294  33996  33695  26625  14506  20343  12572  27923
33345,20550  36573  36783  12576  36276  11112  26457  37105  36397  28050
33346,31583  31582  36750  36260  36382  25435  20125  20124  20393  25417
33347,37925  20575  27693  27445  28273  12572  36726  28200  36642  28554
33348,27193  31583  37845  31581  20576  36750  31582  20633  31585  31586
33349,27495  28521  27852  27978  37216  37525  28114  27955  36174  26535
33350,36860  26150  26707  26835  26546  27038  28224  36749  25076  27163
33351,36107  26921  27313  28224  12572  14683  26886  21095  26254  27495
33352,26505  20392  32068  32070  32069  25411  27038  27852  27978  31563
33353,26962  27852  27485  27978  14528  27720  36783  27262  20575  37738
33354,31973  19983  35304  37741  32081  28251  31971  31972  19984  37667
33355,31973  25343  24417  24388  25436  25417  25416  28200  14654  20724
33356,37535  27231  28474  28470  25353  28275  31035  28521  31034  25077
33357,33860  12572  35495  35893  35952  24988  25819  33540  24991  35645
33358,20576  20704  20574  14475  14503  27917  12572  28226  28097  26379
33359,20290  19985  19984  26609  26225  19983  19982  31975  26162  27745
33360,25180  26827  27030  26515  24417  27531  27231  27074  27509  14498
33361,27495  26330  19234  25380  25352  14528  26861  20344  19232  27852
